date_elo,team_elo,elo
1952-10-06,Sampdoria,1561.31359863
1952-10-13,Sampdoria,1559.98144531
1952-10-20,Sampdoria,1549.8182373
1952-11-03,Sampdoria,1543.80822754
1952-11-10,Sampdoria,1539.57055664
1952-11-17,Sampdoria,1535.59008789
1952-11-24,Sampdoria,1533.95837402
1952-12-01,Sampdoria,1538.47338867
1952-12-08,Sampdoria,1543.84033203
1952-12-15,Sampdoria,1556.55041504
1952-12-22,Sampdoria,1551.72058105
1953-01-05,Sampdoria,1547.05053711
1953-01-12,Sampdoria,1545.85791016
1953-01-19,Sampdoria,1536.98913574
1953-01-26,Sampdoria,1541.37902832
1953-02-02,Sampdoria,1538.74621582
1953-02-09,Sampdoria,1545.23547363
1953-02-16,Sampdoria,1536.84289551
1953-02-23,Sampdoria,1546.63793945
1953-03-02,Sampdoria,1560.15063477
1953-03-09,Sampdoria,1556.53881836
1953-03-16,Sampdoria,1551.60095215
1953-03-23,Sampdoria,1556.10754395
1953-03-30,Sampdoria,1557.43481445
1953-04-06,Sampdoria,1568.73400879
1953-04-13,Sampdoria,1564.74731445
1953-04-20,Sampdoria,1569.93005371
1953-05-04,Sampdoria,1565.18273926
1953-05-11,Sampdoria,1558.68395996
1953-05-25,Sampdoria,1570.99328613
1953-06-01,Sampdoria,1578.17321777
1953-06-05,Sampdoria,1588.5032959
1953-06-08,Sampdoria,1552.57385254
1953-09-14,Sampdoria,1548.53283691
1953-09-21,Sampdoria,1544.09765625
1953-09-28,Sampdoria,1552.02758789
1953-10-05,Sampdoria,1562.24462891
1953-10-12,Sampdoria,1560.27502441
1953-10-19,Sampdoria,1563.96118164
1953-10-26,Sampdoria,1558.14685059
1953-11-02,Sampdoria,1564.21020508
1953-11-09,Sampdoria,1564.55322266
1953-11-23,Sampdoria,1574.13391113
1953-11-30,Sampdoria,1579.99816895
1953-12-07,Sampdoria,1573.6229248
1953-12-21,Sampdoria,1578.39404297
1953-12-28,Sampdoria,1582.99682617
